PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Year,Month,Day,DayOfWeek,Quarter,Season_encoded,AQI_lag_1,AQI_lag_3,AQI_lag_7,PM2.5_lag_1,PM10_lag_1,NO2_lag_1,AQI_rolling_7d,AQI_rolling_14d,AQI_rolling_30d,AQI_rolling_7d_std,City_encoded
53.34,144.79,11.52,44.31,13.02,22.19,0.24,25.23,39.26,2017,2,21,1,1,3,160.0,179.0,137.0,57.61,157.84,35.93,155.85714285714286,146.35714285714286,141.26666666666668,24.470584868562174,14
65.52,167.51,12.37,46.93,13.69,30.84,0.27,20.72,49.52,2017,2,22,2,1,3,128.0,141.0,123.0,53.34,144.79,44.31,154.57142857142858,147.07142857142858,140.33333333333334,25.825421215390868,14
72.0,184.43,13.74,48.13,14.06,29.77,0.28,24.77,52.2,2017,2,23,3,1,3,161.0,160.0,158.0,65.52,167.51,46.93,160.0,145.35714285714286,141.93333333333334,21.756225162773877,14
68.68,178.16,14.91,44.73,14.36,41.8,0.21,30.71,56.79,2017,2,24,4,1,3,164.0,128.0,193.0,72.0,184.43,48.13,160.85714285714286,144.21428571428572,142.2,21.78247438828226,14
80.73,198.07,9.99,46.49,13.6,47.49,0.21,40.3,51.85,2017,2,25,5,1,3,183.0,161.0,179.0,68.68,178.16,44.73,159.42857142857142,145.78571428571428,143.26666666666668,19.535072245042485,14
64.09,163.99,10.4,44.5,12.84,29.14,0.22,26.83,57.97,2017,2,26,6,1,3,165.0,164.0,141.0,80.73,198.07,46.49,157.42857142857142,148.92857142857142,143.8,17.84056373228422,14
55.13,148.99,12.48,39.79,11.67,29.39,0.28,17.65,64.27,2017,2,27,0,1,3,165.0,183.0,160.0,64.09,163.99,44.5,160.85714285714286,152.5,144.9,16.40557396566299,14
69.06,177.21,13.34,45.33,13.98,40.73,0.23,27.21,64.43,2017,2,28,1,1,3,179.0,165.0,128.0,55.13,148.99,39.79,163.57142857142858,159.71428571428572,147.53333333333333,17.756286613075876,14
63.3,161.94,7.64,38.86,9.94,25.67,0.24,15.45,38.61,2017,3,1,2,1,1,197.0,165.0,161.0,69.06,177.21,45.33,173.42857142857142,164.0,150.26666666666668,13.314868166290683,14
57.86,130.83,7.72,29.63,8.8,18.51,0.19,10.31,42.14,2017,3,2,3,1,1,166.0,179.0,164.0,63.3,161.94,38.86,174.14285714285714,167.07142857142858,149.16666666666666,12.654756305154363,14
28.95,87.02,7.66,25.79,7.97,17.57,0.14,7.43,51.83,2017,3,3,4,1,1,147.0,197.0,183.0,57.86,130.83,29.63,171.71428571428572,166.28571428571428,149.76666666666668,16.09051776372495,14
32.73,90.8,7.83,25.01,7.66,18.84,0.16,10.15,68.85,2017,3,4,5,1,1,142.0,166.0,165.0,28.95,87.02,25.79,165.85714285714286,162.64285714285714,150.83333333333334,18.569047466402473,14
31.06,69.14,7.81,19.79,6.75,15.43,0.14,14.85,55.32,2017,3,5,6,1,1,116.0,147.0,165.0,32.73,90.8,25.01,158.85714285714286,158.14285714285714,149.66666666666666,26.491687824853777,14
42.16,106.15,8.94,28.0,8.86,17.68,0.17,9.61,50.93,2017,3,6,0,1,1,102.0,142.0,179.0,31.06,69.14,19.79,149.85714285714286,155.35714285714286,149.66666666666666,33.7610652054923,14
35.62,80.09,7.05,17.76,6.07,14.61,0.14,12.29,55.68,2017,3,7,1,1,1,106.0,116.0,197.0,42.16,106.15,28.0,139.42857142857142,151.5,149.43333333333334,34.524663372035306,14
45.6,118.95,8.68,28.85,8.91,16.96,0.13,13.64,57.87,2017,3,8,2,1,1,109.0,102.0,166.0,35.62,80.09,17.76,126.85714285714286,150.14285714285714,148.1,24.68757157916026,14
77.14,189.5,13.65,45.09,14.68,24.9,0.2,19.6,47.16,2017,3,9,3,1,1,124.0,106.0,147.0,45.6,118.95,28.85,120.85714285714286,147.5,146.76666666666668,17.705258836745625,14
30.97,89.71,8.47,24.09,8.42,13.14,0.12,9.13,42.43,2017,3,10,4,1,1,181.0,109.0,142.0,77.14,189.5,45.09,125.71428571428571,148.71428571428572,148.86666666666667,27.83711123490964,14
30.33,111.84,9.63,33.13,10.18,8.95,0.11,12.9,43.3,2017,3,11,5,1,1,113.0,124.0,116.0,30.97,89.71,24.09,121.57142857142857,143.71428571428572,146.46666666666667,27.159142983883285,14
43.8,146.18,11.64,41.87,12.69,15.42,0.16,22.58,44.15,2017,3,12,6,1,1,108.0,181.0,102.0,30.33,111.84,33.13,120.42857142857143,139.64285714285714,144.06666666666666,27.597446396705188,14
63.7,181.89,11.59,42.87,12.28,32.61,0.21,25.87,52.81,2017,3,13,0,1,1,117.0,113.0,106.0,43.8,146.18,41.87,122.57142857142857,136.21428571428572,142.6,26.488092562867134,14
50.64,132.94,9.56,37.51,11.09,26.41,0.16,17.73,50.11,2017,3,14,1,1,1,143.0,108.0,109.0,63.7,181.89,42.87,127.85714285714286,133.64285714285714,143.33333333333334,26.321275117469053,14
21.27,57.52,8.25,18.26,6.57,13.73,0.11,7.85,41.95,2017,3,15,2,1,1,161.0,117.0,124.0,50.64,132.94,37.51,135.28571428571428,131.07142857142858,144.86666666666667,27.426959278018224,14
27.44,44.62,9.18,24.38,8.05,12.84,0.11,7.14,42.8,2017,3,16,3,1,1,95.0,143.0,181.0,21.27,57.52,18.26,131.14285714285714,126.0,145.43333333333334,31.328520400366237,14
54.73,118.8,12.86,45.98,14.49,21.57,0.16,17.35,39.39,2017,3,17,4,1,1,76.0,161.0,113.0,27.44,44.62,24.38,116.14285714285714,120.92857142857143,143.4,28.48642115949558,14
67.57,186.0,20.68,52.24,17.22,33.02,0.2,21.64,34.77,2017,3,18,5,1,1,97.0,95.0,108.0,54.73,118.8,45.98,113.85714285714286,117.71428571428571,142.53333333333333,29.407643969034478,14
63.1,216.97,17.42,54.07,17.35,40.79,0.19,24.11,29.02,2017,3,19,6,1,1,146.0,76.0,117.0,67.57,186.0,52.24,119.28571428571429,119.85714285714286,142.13333333333333,31.573798661306665,14
52.04,186.28,15.13,43.35,12.52,41.5,0.19,24.0,25.22,2017,3,20,0,1,1,167.0,97.0,143.0,63.1,216.97,54.07,126.42857142857143,124.5,141.26666666666668,36.276057957726785,14
61.33,191.22,13.78,50.59,14.69,33.24,0.17,29.93,41.21,2017,3,21,1,1,1,144.0,146.0,161.0,52.04,186.28,43.35,126.57142857142857,127.21428571428571,140.1,36.354078830566166,14
60.92,175.69,12.57,52.0,14.03,26.07,0.17,21.17,68.16,2017,3,22,2,1,1,145.0,167.0,95.0,61.33,191.22,50.59,124.28571428571429,129.78571428571428,140.23333333333332,34.272021075089796,14
60.33,158.98,12.2,48.25,13.65,21.52,0.23,10.61,64.54,2017,3,23,3,1,1,171.0,144.0,76.0,60.92,175.69,52.0,135.14285714285714,133.14285714285714,140.6,35.46561043898017,14
54.59,135.47,10.5,42.79,11.92,19.77,0.17,11.49,64.9,2017,3,24,4,1,1,175.0,145.0,97.0,60.33,158.98,48.25,149.28571428571428,132.71428571428572,142.16666666666666,26.57514054973327,14
60.55,148.34,9.42,41.27,11.22,24.64,0.19,14.86,63.64,2017,3,25,5,1,1,148.0,171.0,146.0,54.59,135.47,42.79,156.57142857142858,135.21428571428572,141.73333333333332,13.745995087747072,14
62.45,152.69,9.35,38.24,10.57,19.94,0.17,12.7,65.94,2017,3,26,6,1,1,137.0,175.0,167.0,60.55,148.34,41.27,155.28571428571428,137.28571428571428,140.83333333333334,15.23936006655399,14
57.61,144.64,9.53,39.4,10.9,17.01,0.16,13.08,66.96,2017,3,27,0,1,1,140.0,148.0,144.0,62.45,152.69,38.24,151.42857142857142,138.92857142857142,139.4,15.197117521173695,14
51.42,128.17,9.57,38.28,10.72,16.62,0.16,10.89,57.96,2017,3,28,1,1,1,164.0,137.0,145.0,57.61,144.64,39.4,154.28571428571428,140.42857142857142,139.36666666666667,15.445757623742946,14
49.28,117.75,9.55,33.72,10.29,15.1,0.16,6.55,57.0,2017,3,29,2,1,1,154.0,140.0,171.0,51.42,128.17,38.28,155.57142857142858,139.92857142857142,139.0,14.909249286456362,14
47.02,122.96,9.2,35.07,10.75,15.91,0.17,8.66,54.3,2017,3,30,3,1,1,127.0,164.0,175.0,49.28,117.75,33.72,149.28571428571428,142.21428571428572,137.26666666666668,16.509737386506515,14
45.77,119.32,9.23,35.7,10.05,16.73,0.15,8.68,62.1,2017,3,31,4,1,1,114.0,154.0,148.0,47.02,122.96,35.07,140.57142857142858,144.92857142857142,134.5,16.771574591721933,14
44.15,117.72,9.09,30.98,8.99,14.2,0.14,6.09,59.95,2017,4,1,5,2,1,150.0,127.0,137.0,45.77,119.32,35.7,140.85714285714286,148.71428571428572,133.96666666666667,16.935451686019547,14
51.9,144.41,10.08,41.35,11.47,15.37,0.16,8.48,49.08,2017,4,2,6,2,1,136.0,114.0,140.0,44.15,117.72,30.98,140.71428571428572,148.0,133.6,16.977576247452806,14
50.37,125.87,9.17,34.02,9.63,14.48,0.15,7.24,53.76,2017,4,3,0,2,1,123.0,150.0,164.0,51.9,144.41,41.35,138.28571428571428,144.85714285714286,132.96666666666667,18.263937926181363,14
43.52,105.3,9.33,30.44,8.9,15.11,0.14,10.83,55.87,2017,4,4,1,2,1,132.0,136.0,154.0,50.37,125.87,34.02,133.71428571428572,144.0,133.5,14.337762327901942,14
47.15,98.46,9.49,29.71,8.89,12.67,0.15,7.18,43.12,2017,4,5,2,2,1,123.0,123.0,127.0,43.52,105.3,30.44,129.28571428571428,142.42857142857142,134.2,11.542880716617887,14
44.33,118.21,6.25,36.95,9.88,20.89,0.16,9.13,39.14,2017,4,6,3,2,1,103.0,132.0,114.0,47.15,98.46,29.71,125.85714285714286,137.57142857142858,134.1,15.290831364235773,14
48.68,119.71,9.41,32.91,10.06,14.76,0.14,9.66,48.79,2017,4,7,4,2,1,92.0,123.0,150.0,44.33,118.21,36.95,122.71428571428571,131.64285714285714,133.53333333333333,19.746006226696412,14
68.34,186.2,11.67,38.38,11.62,19.05,0.2,16.14,41.4,2017,4,8,5,2,1,136.0,103.0,136.0,48.68,119.71,32.91,120.71428571428571,130.78571428571428,133.93333333333334,17.046155829728864,14
77.56,193.33,16.76,49.22,23.27,17.48,0.29,14.15,36.76,2017,4,9,6,2,1,128.0,92.0,123.0,68.34,186.2,38.38,119.57142857142857,130.14285714285714,132.16666666666666,16.091997419598083,14
67.48,184.29,4.95,39.61,11.11,22.74,0.21,17.04,46.58,2017,4,10,0,2,1,175.0,136.0,132.0,77.56,193.33,49.22,127.0,132.64285714285714,134.23333333333332,26.54555832275222,14
77.94,235.99,13.35,52.07,16.81,33.95,0.23,30.86,41.49,2017,4,11,1,2,1,164.0,128.0,123.0,67.48,184.29,39.61,131.57142857142858,132.64285714285714,136.1,30.07134373927592,14
158.04,468.19000000000005,38.01,70.52,16.42,51.93,0.3,44.1525,10.79,2017,4,12,2,2,1,192.0,175.0,103.0,77.94,235.99,52.07,141.42857142857142,135.35714285714286,138.6,37.24628457021844,14
59.32,161.14,9.86,37.36,11.15,26.62,0.15,18.52,64.29,2017,4,13,3,2,1,199.0,164.0,92.0,158.04,468.19000000000005,70.52,155.14285714285714,140.5,140.46666666666667,38.39456806818955,14
60.92,155.57,8.26,32.52,10.17,23.64,0.17,16.51,53.34,2017,4,14,4,2,1,173.0,192.0,136.0,59.32,161.14,37.36,166.71428571428572,144.71428571428572,140.86666666666667,26.58141133520598,14
57.68,161.11,6.46,29.2,9.42,16.22,0.16,15.79,46.79,2017,4,15,5,2,1,165.0,199.0,128.0,60.92,155.57,32.52,170.85714285714286,145.78571428571428,143.2,23.01759161618596,14
56.31,172.7,8.75,28.75,8.96,16.17,0.15,14.29,41.88,2017,4,16,6,2,1,152.0,173.0,175.0,57.68,161.11,29.2,174.28571428571428,146.92857142857142,145.73333333333332,16.408476322867003,14
68.97,221.35,11.91,41.41,12.46,28.4,0.23,23.3,41.35,2017,4,17,0,2,1,148.0,165.0,164.0,56.31,172.7,28.75,170.42857142857142,148.71428571428572,147.43333333333334,19.15600117332349,14
70.99,219.74,10.84,45.1,13.09,23.76,0.25,22.43,56.8,2017,4,18,1,2,1,173.0,152.0,192.0,68.97,221.35,41.41,171.71428571428572,151.64285714285714,148.33333333333334,18.953577373099936,14
57.04,157.84,8.37,27.79,8.08,30.84,0.14,9.25,50.43,2017,4,19,2,2,1,191.0,148.0,199.0,70.99,219.74,45.1,171.57142857142858,156.5,149.13333333333333,18.778153466702687,14
49.73,155.18,8.94,35.29,10.53,41.98,0.12,15.24,48.24,2017,4,20,3,2,1,166.0,173.0,173.0,57.04,157.84,27.79,166.85714285714286,161.0,149.86666666666667,14.369279400031811,14
45.5,146.01,9.86,37.88,11.26,26.61,0.13,15.64,48.44,2017,4,21,4,2,1,131.0,191.0,165.0,49.73,155.18,35.29,160.85714285714286,163.78571428571428,149.4,19.299642236999514,14
53.51,173.04,12.27,42.5,13.91,36.91,0.19,19.01,42.89,2017,4,22,5,2,1,136.0,166.0,152.0,45.5,146.01,37.88,156.71428571428572,163.78571428571428,148.23333333333332,21.273726250269636,14
58.3,187.29,14.55,42.34,13.23,45.33,0.16,23.97,36.37,2017,4,23,6,2,1,143.0,131.0,148.0,53.51,173.04,42.5,155.42857142857142,164.85714285714286,147.16666666666666,21.869744266582003,14
57.26,195.54,12.62,40.89,12.81,32.1,0.17,19.79,33.12,2017,4,24,0,2,1,156.0,136.0,173.0,58.3,187.29,42.34,156.57142857142858,163.5,147.43333333333334,21.624501095262993,14
55.63,186.41,13.26,42.61,16.03,26.05,0.18,27.37,35.6,2017,4,25,1,2,1,162.0,143.0,191.0,57.26,195.54,40.89,155.0,163.35714285714286,148.26666666666668,20.607442021431208,14
61.48,178.52,7.13,51.82,10.74,30.94,0.06,19.33,26.72,2017,4,26,2,2,1,156.0,156.0,166.0,55.63,186.41,42.61,150.0,160.78571428571428,148.8,13.403979508587977,14
63.36,195.29,12.52,45.42,15.74,36.73,0.19,22.7,48.36,2017,4,27,3,2,1,151.0,162.0,131.0,61.48,178.52,51.82,147.85714285714286,157.35714285714286,148.36666666666667,11.480832888318796,14
37.64,90.98,8.81,23.58,8.78,33.13,0.09,5.2,70.21,2017,4,28,4,2,1,171.0,156.0,136.0,63.36,195.29,45.42,153.57142857142858,157.21428571428572,148.93333333333334,11.64555913724323,14
27.39,97.09,6.2,29.07,8.18,38.26,0.09,10.98,59.6,2017,4,29,5,2,1,142.0,151.0,143.0,37.64,90.98,23.58,154.42857142857142,155.57142857142858,149.43333333333334,10.27711280560011,14
24.73,71.82,6.14,25.71,8.76,25.94,0.1,11.4,55.85,2017,4,30,6,2,1,127.0,171.0,156.0,27.39,97.09,29.07,152.14285714285714,153.78571428571428,149.86666666666667,14.252819269984384,14
24.54,68.79,6.44,26.4,8.54,26.54,0.09,11.13,45.05,2017,5,1,0,2,1,99.0,142.0,162.0,24.73,71.82,25.71,144.0,150.28571428571428,148.16666666666666,24.372115213907417,14
29.34,70.91,5.92,21.73,7.49,25.34,0.1,5.69,64.01,2017,5,2,1,2,1,99.0,127.0,156.0,24.54,68.79,26.4,135.0,145.0,146.93333333333334,27.982137159265967,14
37.31,85.68,6.09,25.09,8.5,34.75,0.11,4.14,54.45,2017,5,3,2,2,1,110.0,99.0,151.0,29.34,70.91,21.73,128.42857142857142,139.21428571428572,146.5,27.627625925614467,14
43.24,111.88,6.23,26.06,9.73,22.03,0.15,8.28,52.6,2017,5,4,3,2,1,118.0,99.0,171.0,37.31,85.68,25.09,123.71428571428571,135.78571428571428,146.03333333333333,25.89539396439832,14
40.48,113.26,6.06,24.97,10.1,16.38,0.15,8.41,65.03,2017,5,5,4,2,1,130.0,110.0,142.0,43.24,111.88,26.06,117.85714285714286,135.71428571428572,146.26666666666668,16.26272395621829,14
38.11,89.14,5.12,25.56,7.62,24.02,0.11,11.54,50.37,2017,5,6,5,2,1,138.0,118.0,127.0,40.48,113.26,24.97,117.28571428571429,135.85714285714286,147.43333333333334,15.315724879070995,14
29.4,80.54,5.47,12.86,2.82,24.02,0.09,6.91,67.42,2017,5,7,6,2,1,122.0,130.0,99.0,38.11,89.14,25.56,116.57142857142857,134.35714285714286,148.43333333333334,14.898066349441,14
27.81,82.02,3.79,18.72,4.24,14.29,0.06,10.16,62.99,2017,5,8,0,2,1,98.0,138.0,99.0,29.4,80.54,12.86,116.42857142857143,130.21428571428572,147.16666666666666,15.098091963965059,14
32.95,91.33,5.63,41.36,9.72,38.95,0.06,10.25,53.25,2017,5,9,1,2,1,131.0,122.0,110.0,27.81,82.02,18.72,121.0,128.0,147.26666666666668,13.72345923349141,14
31.54,71.48,5.72,56.78,17.44,54.45,0.16,5.59,93.07,2017,5,10,2,2,1,109.0,98.0,118.0,32.95,91.33,41.36,120.85714285714286,124.64285714285714,145.06666666666666,13.861560415148952,14
30.22,66.24,8.1,72.96,22.12,50.53,0.14,3.96,57.35,2017,5,11,3,2,1,165.0,131.0,130.0,31.54,71.48,56.78,127.57142857142857,125.64285714285714,145.1,21.516328240486366,14
34.8,77.97,5.0,36.6,11.62,23.81,0.15,4.51,53.61,2017,5,12,4,2,1,123.0,109.0,138.0,30.22,66.24,72.96,126.57142857142857,122.21428571428571,142.8,21.547290184282662,14
36.41,94.82,5.08,38.77,11.38,25.46,0.14,5.92,45.63,2017,5,13,5,2,1,86.0,165.0,122.0,34.8,77.97,36.6,119.14285714285714,118.21428571428571,139.03333333333333,25.543613496844117,14
40.68,101.34,5.06,42.42,10.51,23.54,0.15,4.93,44.74,2017,5,14,6,2,1,84.0,123.0,98.0,36.41,94.82,38.77,113.71428571428571,115.14285714285714,136.06666666666666,28.680506072442174,14
35.14,80.34,4.56,30.94,9.21,21.58,0.11,6.38,49.94,2017,5,15,0,2,1,107.0,86.0,131.0,40.68,101.34,42.42,115.0,115.71428571428571,134.13333333333333,28.053520278210442,14
37.13,108.52,4.59,41.07,12.57,18.27,0.11,9.81,37.77,2017,5,16,1,2,1,85.0,84.0,109.0,35.14,80.34,30.94,108.42857142857143,114.71428571428571,131.9,29.050858523498796,14
37.23,102.58,4.41,38.74,11.94,18.51,0.11,8.88,38.04,2017,5,17,2,2,1,98.0,107.0,165.0,37.13,108.52,41.07,106.85714285714286,113.85714285714286,130.23333333333332,29.311138789593596,14
48.21,159.97,5.62,50.64,14.58,33.13,0.13,11.25,32.17,2017,5,18,3,2,1,102.0,85.0,123.0,37.23,102.58,38.74,97.85714285714286,112.71428571428571,127.86666666666666,14.322808982277689,14
45.73,153.81,6.3,49.46,12.42,21.18,0.11,12.25,32.93,2017,5,19,4,2,1,118.0,98.0,86.0,48.21,159.97,50.64,97.14285714285714,111.85714285714286,125.43333333333334,12.915476135608815,14
41.91,143.04,4.73,48.49,12.84,22.07,0.11,10.89,36.62,2017,5,20,5,2,1,148.0,102.0,84.0,45.73,153.81,49.46,106.0,112.57142857142857,124.83333333333333,22.037846234753232,14
35.78,119.47,2.2,47.98,15.64,44.56,0.16,10.0,39.06,2017,5,21,6,2,1,126.0,118.0,107.0,41.91,143.04,48.49,112.0,112.85714285714286,124.66666666666667,20.728402414721437,14
38.13,117.36,4.44,51.56,15.38,25.27,0.13,8.43,44.56,2017,5,22,0,2,1,131.0,148.0,85.0,35.78,119.47,47.98,115.42857142857143,115.21428571428571,124.5,21.724465032592754,14
49.56,173.1,4.69,66.04,18.88,43.01,0.15,12.73,29.12,2017,5,23,1,2,1,115.0,126.0,98.0,38.13,117.36,51.56,119.71428571428571,114.07142857142857,123.56666666666666,17.211568645479737,14
57.16,177.19,5.39,70.75,17.53,39.41,0.17,9.6,30.25,2017,5,24,2,2,1,130.0,131.0,102.0,49.56,173.1,66.04,124.28571428571429,115.57142857142857,122.7,14.522560445896918,14
39.09,115.26,4.42,45.01,10.87,25.52,0.09,4.46,47.08,2017,5,25,3,2,1,156.0,115.0,118.0,57.16,177.19,70.75,132.0,114.92857142857143,122.5,15.044378795194714,14
43.73,135.42,4.5,47.81,11.47,23.05,0.1,7.28,45.06,2017,5,26,4,2,1,127.0,130.0,148.0,39.09,115.26,45.01,133.28571428571428,115.21428571428571,121.53333333333333,13.996598226166721,14
26.99,79.38,4.45,30.37,7.75,18.74,0.07,4.17,43.41,2017,5,27,5,2,1,119.0,156.0,126.0,43.73,135.42,47.81,129.14285714285714,117.57142857142857,120.46666666666667,13.18368399991041,14
26.35,79.05,4.26,35.91,8.8,27.27,0.09,6.47,53.11,2017,5,28,6,2,1,103.0,127.0,131.0,26.99,79.38,30.37,125.85714285714286,118.92857142857143,118.2,16.537115542807307,14
19.02,78.46,4.92,42.99,10.09,28.57,0.06,5.75,41.03,2017,5,29,0,2,1,93.0,119.0,115.0,26.35,79.05,35.91,120.42857142857143,117.92857142857143,116.56666666666666,20.362196532275536,14
17.31,78.58,14.07,46.38,14.55,15.98,0.06,10.87,36.63,2017,5,30,1,2,1,76.0,103.0,130.0,19.02,78.46,42.99,114.85714285714286,117.28571428571429,114.86666666666666,26.50426740123474,14
11.35,45.33,7.79,22.84,7.79,11.42,0.05,2.78,45.72,2017,5,31,2,2,1,82.0,93.0,156.0,17.31,78.58,46.38,108.0,116.14285714285714,114.3,28.095076674273276,14
10.04,35.01,8.94,25.83,9.14,9.9,0.06,1.66,48.75,2017,6,1,3,2,0,80.0,76.0,127.0,11.35,45.33,22.84,97.14285714285714,114.57142857142857,113.66666666666667,19.961868411452542,14
13.75,45.45,8.57,22.7,7.61,9.17,0.07,3.03,57.96,2017,6,2,4,2,0,79.0,82.0,119.0,10.04,35.01,25.83,90.28571428571429,111.78571428571429,112.63333333333334,15.808376320948184,14
13.78,42.98,8.4,19.42,6.83,14.37,0.07,2.33,53.33,2017,6,3,5,2,0,109.0,80.0,103.0,13.75,45.45,22.7,88.85714285714286,109.0,112.33333333333333,12.979837844755348,14
14.36,40.42,9.13,24.08,8.73,20.08,0.08,4.09,46.26,2017,6,4,6,2,0,103.0,79.0,93.0,13.78,42.98,19.42,88.85714285714286,107.35714285714286,111.43333333333334,12.979837844755348,14
16.11,54.35,8.38,19.2,6.73,21.42,0.07,6.0,54.74,2017,6,5,0,2,0,84.0,109.0,76.0,14.36,40.42,24.08,87.57142857142857,104.0,109.63333333333334,12.946777499401145,14
17.77,57.12,7.71,21.89,6.76,17.36,0.09,4.06,54.65,2017,6,6,1,2,0,106.0,103.0,82.0,16.11,54.35,19.2,91.85714285714286,103.35714285714286,109.1,13.434142714596433,14
12.3,31.28,6.91,11.7,4.45,11.75,0.07,3.66,48.45,2017,6,7,2,2,0,97.0,84.0,80.0,17.77,57.12,21.89,94.0,101.0,109.06666666666666,12.78019300845211,14
11.78,27.93,8.21,19.22,8.56,17.27,0.08,2.68,36.3,2017,6,8,3,2,0,74.0,106.0,79.0,12.3,31.28,11.7,93.14285714285714,95.14285714285714,107.16666666666667,14.016996485557987,14
17.05,39.07,4.9,20.03,7.59,20.71,0.08,5.5,33.48,2017,6,9,4,2,0,67.0,97.0,109.0,11.78,27.93,19.22,91.42857142857143,90.85714285714286,105.76666666666667,16.541434267287748,14
7.84,21.21,8.48,15.62,8.61,25.87,0.1,3.68,36.93,2017,6,10,5,2,0,69.0,74.0,103.0,17.05,39.07,20.03,85.71428571428571,87.28571428571429,102.56666666666666,16.367796488981433,14
7.85,18.39,8.52,15.56,7.49,14.78,0.09,2.04,27.75,2017,6,11,6,2,0,68.0,67.0,84.0,7.84,21.21,15.62,80.71428571428571,84.78571428571429,100.73333333333333,15.531841334434372,14
5.56,11.67,8.02,8.47,5.4,11.35,0.07,3.57,27.08,2017,6,12,0,2,0,61.0,69.0,106.0,7.85,18.39,15.56,77.42857142857143,82.5,99.9,17.076857076727997,14
6.92,16.59,6.55,17.19,11.45,8.59,0.13,4.03,42.25,2017,6,13,1,2,0,50.0,68.0,97.0,5.56,11.67,8.47,69.42857142857143,80.64285714285714,98.76666666666667,14.362649974348674,14
19.65,42.88,7.29,16.5,8.82,8.01,0.25,3.87,54.73,2017,6,14,2,2,0,63.0,61.0,74.0,6.92,16.59,17.19,64.57142857142857,79.28571428571429,97.3,7.678045386185365,14
13.54,30.33,7.07,18.12,8.71,6.99,0.21,3.98,48.18,2017,6,15,3,2,0,84.0,50.0,67.0,19.65,42.88,16.5,66.0,79.57142857142857,97.26666666666667,10.23067283547904,14
9.71,21.19,7.47,14.66,7.72,8.52,0.19,3.1,50.2,2017,6,16,4,2,0,75.0,63.0,69.0,13.54,30.33,18.12,67.14285714285714,79.28571428571429,96.5,10.792413561207386,14
13.07,35.43,7.13,16.86,8.45,5.11,0.23,4.67,52.04,2017,6,17,5,2,0,72.0,84.0,68.0,9.71,21.19,14.66,67.57142857142857,76.64285714285714,95.5,10.937049310439741,14
12.88,33.71,7.04,15.24,6.91,4.9,0.17,4.33,54.45,2017,6,18,6,2,0,94.0,75.0,61.0,13.07,35.43,16.86,71.28571428571429,76.0,94.7,14.829186151124627,14
7.61,18.66,7.27,11.6,5.97,9.89,0.17,3.95,40.17,2017,6,19,0,2,0,86.0,72.0,50.0,12.88,33.71,15.24,74.85714285714286,76.14285714285714,92.63333333333334,14.949120056917618,14
7.38,23.73,7.42,12.26,6.26,5.71,0.14,3.67,39.37,2017,6,20,1,2,0,82.0,94.0,63.0,7.61,18.66,11.6,79.42857142857143,74.42857142857143,91.16666666666667,10.228345302100228,14
8.66,29.59,7.47,14.39,6.86,4.72,0.14,11.12,37.42,2017,6,21,2,2,0,83.0,86.0,84.0,7.38,23.73,12.26,82.28571428571429,73.42857142857143,89.56666666666666,7.2275926308864955,14
11.4,39.16,11.21,18.0,9.3,4.94,0.16,4.17,27.54,2017,6,22,3,2,0,70.0,82.0,75.0,8.66,29.59,14.39,80.28571428571429,73.14285714285714,88.06666666666666,8.49929969103595,14
11.48,37.59,8.5,15.64,8.41,5.32,0.18,5.22,29.81,2017,6,23,4,2,0,59.0,83.0,72.0,11.4,39.16,18.0,78.0,72.57142857142857,85.7,11.704699910717382,14
10.85,39.43,9.06,11.31,6.69,4.9,0.16,5.26,34.33,2017,6,24,5,2,0,67.0,70.0,94.0,11.48,37.59,15.64,77.28571428571429,72.42857142857143,82.73333333333333,12.270755012279226,14
11.81,37.65,7.56,13.1,6.56,4.48,0.15,5.17,35.59,2017,6,25,6,2,0,63.0,59.0,86.0,10.85,39.43,11.31,72.85714285714286,72.07142857142857,80.6,10.730463976119687,14
11.79,38.79,7.45,10.8,5.9,4.3,0.14,5.22,33.43,2017,6,26,0,2,0,60.0,67.0,82.0,11.81,37.65,13.1,69.14285714285714,72.0,78.63333333333334,9.889869756951672,14
11.82,36.34,7.7,11.63,5.34,3.92,0.09,5.31,31.88,2017,6,27,1,2,0,63.0,63.0,83.0,11.79,38.79,10.8,66.42857142857143,72.92857142857143,77.3,8.243323416700525,14
8.84,29.13,6.69,14.13,5.9,3.78,0.09,13.04,31.16,2017,6,28,2,2,0,53.0,60.0,70.0,11.82,36.34,11.63,62.142857142857146,72.21428571428571,75.96666666666667,5.5506327395589885,14
